,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,AAPL,91.27999877929688,91.83999633789062,90.97750091552734,89.25041961669922,110737200.0,2.0,2.9926690801455464,92.02481164397298,79.59652700959148,62.807127723485955,107.50331647952547,29.73053178324967,83.32303365071614,77.15204156239828,28.6200008392334,53.068206056599315
0,2020-07-01,AMGN,235.52000427246094,256.2300109863281,232.5800018310547,230.55337524414062,6575800.0,2.0,3.4910210193627904,223.10691633852485,192.20908402768606,61.27963117874757,270.4499776614079,46.80613855018443,206.26930592854816,207.2994125366211,28.6200008392334,53.068206056599315
0,2020-07-01,AXP,95.25,96.95999908447266,93.63999938964844,90.0621566772461,3301000.0,2.0,-0.3806083423523887,107.99662809323058,85.83022050906433,48.50481921019797,-66.28326383868624,3.142447593063423,95.10702489217122,88.70187288920084,28.6200008392334,53.068206056599315
0,2020-07-01,BA,185.8800048828125,190.61000061035156,180.0399932861328,180.32000732421875,49036700.0,2.0,5.443193477575477,220.721139105626,160.93286327474507,50.92577108114163,24.220608346258853,15.93291987688302,176.4723347981771,155.6141675313314,28.6200008392334,53.068206056599315
0,2020-07-01,CAT,129.3800048828125,129.39999389648438,125.87999725341797,117.23570251464844,2807800.0,2.0,1.2365988453592536,126.92599568247712,110.14382014393888,52.86542479047923,35.746634593329844,14.45740437284711,116.03196792602539,110.42906087239584,28.6200008392334,53.068206056599315
0,2020-07-01,CRM,188.10000610351562,192.82000732421875,187.4600067138672,191.88999938964844,4754600.0,2.0,4.192261923312401,195.07168718044136,169.0393128805938,58.104314301452995,139.95268558042542,29.22574697896621,180.1913335164388,170.94849955240886,28.6200008392334,53.068206056599315
0,2020-07-01,CSCO,46.540000915527344,46.720001220703125,46.0,41.38494110107422,17129500.0,2.0,0.25926503159051606,43.51270183001232,39.32366749371815,53.160547115248406,19.344022414720282,13.38057637422253,41.36906674702962,39.68572584788004,28.6200008392334,53.068206056599315
0,2020-07-01,CVX,89.27999877929688,90.7699966430664,87.55000305175781,75.90653991699219,6379400.0,2.0,-0.9946410848072844,88.6762761842372,71.71594030746203,47.82917619885047,-92.38748097733345,9.08624213494915,80.31262664794922,77.85408528645833,28.6200008392334,53.068206056599315
0,2020-07-01,DIS,112.81999969482422,115.5999984741211,112.29000091552734,113.01000213623047,11930900.0,2.0,-0.9699612124205572,127.25114297566859,106.44485693277869,49.23569227663324,-76.95780232579062,1.5594677137092336,117.63199971516927,111.37916641235351,28.6200008392334,53.068206056599315
0,2020-07-01,GS,198.8800048828125,199.74000549316406,195.52000427246094,182.7563018798828,2620100.0,2.0,0.5730907839192128,205.8997747833786,173.34100585626985,50.96276668499198,-35.691893045733636,3.6210869345612773,186.61410369873047,175.49321416219075,28.6200008392334,53.068206056599315
0,2020-07-01,HD,249.64999389648438,250.3300018310547,246.92999267578125,229.765380859375,3677300.0,2.0,2.2020860709520775,239.31741592203846,220.7263035603834,55.50969517021369,20.60704549144069,8.254305556136101,228.7272913614909,214.31100260416667,28.6200008392334,53.068206056599315
0,2020-07-01,HON,145.22000122070312,146.47999572753906,142.97000122070312,135.2154998779297,2609500.0,2.0,-0.3085943099881092,151.97220983429256,125.64693994598089,49.99254743157199,-33.50003561346156,2.7678061866029,137.81859690348307,131.9776866912842,28.6200008392334,53.068206056599315
0,2020-07-01,IBM,114.98088073730469,115.8986587524414,113.16443634033203,96.36910247802734,4869967.0,2.0,-1.0291986527824974,109.32581588665265,91.32420623859149,47.48970287675571,-74.3106969180073,5.476160686110958,100.36565831502278,98.93925450642904,28.6200008392334,53.068206056599315
0,2020-07-01,INTC,59.90999984741211,60.029998779296875,58.7599983215332,53.30259323120117,14748100.0,2.0,-0.5228143663737654,58.432400281461724,51.202723925081244,48.71405694580671,-79.06861110836617,8.423667414942777,55.39052797953288,54.39128036499024,28.6200008392334,53.068206056599315
0,2020-07-01,JNJ,140.69000244140625,141.38999938964844,140.05999755859375,128.77325439453125,6174800.0,2.0,-1.5289732602716697,136.5320809423483,125.65150899295443,46.81577089679284,-95.29472421429288,15.02381456066812,132.22065709431965,133.81645444234212,28.6200008392334,53.068206056599315
0,2020-07-01,JPM,94.88999938964844,95.70999908447266,93.02999877929688,84.03279876708984,18755700.0,2.0,-0.9976189889708991,101.61222880969245,79.00964924206536,46.82894163265304,-79.3003824634987,2.323189218959959,89.25534795125326,85.97969614664713,28.6200008392334,53.068206056599315
0,2020-07-01,KO,44.93000030517578,45.529998779296875,44.709999084472656,40.587310791015625,14316500.0,2.0,-0.4032916411072378,44.750921337810794,38.92839956978197,46.685828847567855,-78.26138513586395,12.141321439276638,41.7871036529541,41.51812210083008,28.6200008392334,53.068206056599315
0,2020-07-01,MCD,184.9499969482422,186.44000244140625,183.72000122070312,171.66702270507812,2193800.0,2.0,-0.6812753665032574,186.9773179737711,164.84425642808435,49.656164292639595,-58.558104403085736,2.668794474925674,174.9766830444336,170.99026438395182,28.6200008392334,53.068206056599315
0,2020-07-01,MMM,156.33999633789062,157.8000030517578,155.30999755859375,136.0009307861328,1625600.0,2.0,0.4254548028461329,147.03181235530295,130.30670845768535,51.655338241482326,-12.105898127956738,7.434354412406072,137.31549326578775,132.1174207051595,28.6200008392334,53.068206056599315
0,2020-07-01,MRK,73.88359069824219,75.32442474365234,73.58778381347656,67.25943756103516,9948769.0,2.0,-0.37983039557066434,71.07287978698321,62.809833912357625,50.13723621702451,-1.1767359294947934,8.987585074670788,67.03116518656412,67.61967830657959,28.6200008392334,53.068206056599315
0,2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,198.74891662597656,32061200.0,2.0,4.902409220104971,201.03449103976484,176.7525542483211,61.184884332200504,140.8123474743211,33.01514568936887,185.27633209228514,177.9971061706543,28.6200008392334,53.068206056599315
0,2020-07-01,NKE,98.5,98.72000122070312,97.11000061035156,94.34359741210938,5733800.0,2.0,0.6065808021004813,101.65606961145511,90.40675616369137,52.34780741260641,-25.384204437120747,10.077761305946396,95.58010075887044,90.10504989624023,28.6200008392334,53.068206056599315
0,2020-07-01,PG,119.6500015258789,120.38999938964844,118.9000015258789,110.75897216796875,6501200.0,2.0,0.5860621931718555,111.27648637770464,106.22208539963911,53.508510097981095,114.10724227827357,1.6578549539437155,107.86337509155274,107.7205098470052,28.6200008392334,53.068206056599315
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,104.41730499267578,930500.0,2.0,1.4980212952378054,116.46437657809858,99.51338068508502,51.849248410092656,8.985501553725253,0.8667633442658161,104.39071350097656,98.0279603322347,28.6200008392334,53.068206056599315
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,284.36492919921875,2303800.0,2.0,0.37686901557827923,296.73331350986484,265.7148951082992,53.23658933886344,18.24443458386125,4.310079450641771,282.26429545084636,275.88038431803386,28.6200008392334,53.068206056599315
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,189.47637939453125,6394100.0,2.0,1.0223700969027902,196.56637666089782,183.18620512621155,53.31964059784681,-7.437792888293837,6.305181659435465,189.76449432373047,180.309849802653,28.6200008392334,53.068206056599315
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,45.198280334472656,12831600.0,2.0,-0.399610421510495,48.74116939777839,43.95127444987786,47.04127102886451,-54.216669761912364,7.954035128157259,46.161444727579756,46.543246777852374,28.6200008392334,53.068206056599315
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,35.114601135253906,7063200.0,2.0,-0.17097530740453237,39.7202892834275,33.824539894428945,46.45703037040466,-56.45972493387558,9.84903163344521,36.53619893391927,36.29959278106689,28.6200008392334,53.068206056599315
0,2020-07-01,WMT,119.44999694824219,119.91999816894531,118.66000366210938,113.78933715820312,6577900.0,2.0,-0.8166165149592359,116.5830229410368,111.53374417932451,48.04068048769354,-68.36809089888702,3.8472714528634357,115.34183095296224,117.31437199910482,28.6200008392334,53.068206056599315
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.25041961669922,114041600.0,3.0,2.912099321912251,91.82342756809402,80.8222641128142,62.807127723485955,104.5414032820785,33.33560852538064,83.68973185221354,77.58255424499512,27.68000030517578,6.839026827872482
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,233.37295532226562,3338000.0,3.0,4.879393742095061,228.11440151900374,190.5778439643947,62.24284979632396,310.61643978958074,51.66958448767672,207.1841583251953,208.06550928751628,27.68000030517578,6.839026827872482
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,90.33027648925781,4239700.0,3.0,-0.561018971838692,107.58058600935416,85.12311577287241,48.672280446327754,-67.02866441458272,2.0437437663523306,95.23501790364584,88.81591618855795,27.68000030517578,6.839026827872482
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081568234,220.7471312750037,160.557870556051,51.02235900388252,17.93794948183391,15.932919876883023,178.05533447265626,156.26800079345702,27.68000030517578,6.839026827872482
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,118.77948760986328,2527500.0,3.0,1.3080172184973122,126.84370507640229,110.11078939991607,53.812419489428656,50.54002828931843,16.81081049721791,116.40489705403645,110.53615239461263,27.68000030517578,6.839026827872482
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.1620452522616,33.30449834273671,180.71133371988932,171.7394994099935,27.68000030517578,6.839026827872482
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,41.321556091308594,19632000.0,3.0,0.24569942262991162,43.44875778466417,39.30939346045302,52.998564039604425,-12.4160891244711,6.686251196972126,41.38552284240723,39.76583404541016,27.68000030517578,6.839026827872482
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,76.50430297851562,5832800.0,3.0,-1.019566402880855,88.34251131566171,71.35925031153556,48.34484637552563,-81.61737942345553,9.086242134949156,80.17719268798828,77.97769088745117,27.68000030517578,6.839026827872482
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,112.18000030517578,10312000.0,3.0,-1.021898500509451,126.3503420629089,106.19465763191532,48.67880018295087,-80.8398094981942,2.5133341962596605,117.37399978637696,111.56149978637696,27.68000030517578,6.839026827872482
1,2020-07-02,GS,202.5,203.0,197.1300048828125,182.5989990234375,2699400.0,3.0,0.3574132660681073,204.79152568513246,172.83786579435974,50.90713673857305,-29.57209629967157,8.630298368111589,187.1409678141276,175.99289932250977,27.68000030517578,6.839026827872482
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,230.08946228027344,3369800.0,3.0,2.1313078116434667,239.2938806002107,220.70817323279712,55.64501349233133,35.19796898841559,12.095169035684304,229.0891321818034,215.1960428873698,27.68000030517578,6.839026827872482
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,136.06936645507812,2758500.0,3.0,-0.22614409130051172,151.02524362136128,125.57212576340433,50.46216495279678,-24.934939894284653,0.8821599464758689,138.09976806640626,132.1461051940918,27.68000030517578,6.839026827872482
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,97.31214904785156,3919362.0,3.0,-1.0044534161555987,108.79189359329573,91.11101091720232,48.338847906028114,-59.75633813387379,4.727901538628336,100.32013244628907,99.0243595123291,27.68000030517578,6.839026827872482
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,53.59262466430664,15578600.0,3.0,-0.5047359960849391,58.13416750671864,51.1529166912794,49.21184100871793,-70.33038166361253,8.423667414942768,55.27058741251628,54.40726280212402,27.68000030517578,6.839026827872482
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,129.3144989013672,5152200.0,3.0,-1.4376009648624688,136.06014070725655,125.59507550978445,47.466222416848396,-77.87278739230659,12.403376390204086,132.04657262166342,133.88428243001303,27.68000030517578,6.839026827872482
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,84.3057632446289,27845600.0,3.0,-1.1098215649538332,101.0133889702631,78.44818939887753,47.032662824994595,-89.9355631854286,5.9412668191169065,89.32241465250651,86.02359174092611,27.68000030517578,6.839026827872482
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,40.64165496826172,15111900.0,3.0,-0.3967709547999334,44.62560104656191,38.817498929024026,46.82847363019399,-75.17813543744742,12.141321439276622,41.769087600708005,41.49984099070231,27.68000030517578,6.839026827872482
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,170.60720825195312,2690200.0,3.0,-0.7749265114166519,186.62129991188516,164.29666578635704,48.95293974053443,-68.52212317297027,5.2293908796743676,174.99649505615236,171.1311503092448,27.68000030517578,6.839026827872482
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,137.40969848632812,1982800.0,3.0,0.4658043312474547,146.63495840699383,130.22143655150225,52.64226949755146,5.708338649816842,10.595340685581517,137.57303466796876,132.31954638163248,27.68000030517578,6.839026827872482
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,67.82768249511719,6827825.0,3.0,-0.23048823984363764,70.80515003945109,62.89444216941121,51.0153326318398,21.2670646651578,11.401505077461339,67.10280876159668,67.63172512054443,27.68000030517578,6.839026827872482
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,200.2635498046875,29315800.0,3.0,5.153306503975443,201.95858619280395,178.094604419989,61.85018579229316,146.83838721591806,36.16339893714,185.94303436279296,178.69656346638996,27.68000030517578,6.839026827872482
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,95.3412857055664,5354900.0,3.0,0.5890166662259588,101.43904672284864,90.34772390703418,53.155474212230565,-4.190796419750938,5.73757209606098,95.76450373331706,90.33880093892415,27.68000030517578,6.839026827872482
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,111.58980560302734,6150900.0,3.0,0.7548222828527997,111.67865945246966,106.26579168888777,54.41337608587847,169.782417283426,14.814465515597695,108.097238667806,107.85678291320801,27.68000030517578,6.839026827872482
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,104.38019561767578,1040300.0,3.0,1.2825479127564705,116.38404662058466,99.15224412038214,51.82112866016292,7.0683246546282295,3.32782975196047,104.93382085164389,98.21899375915527,27.68000030517578,6.839026827872482
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,284.8711242675781,1971700.0,3.0,0.723164662322688,296.8579869377318,265.72950695875255,53.39565077303708,32.040905318377426,8.329339408741168,282.6305816650391,276.69674453735354,27.68000030517578,6.839026827872482
1,2020-07-02,V,196.0,197.9199981689453,195.0,191.3243865966797,6299300.0,3.0,1.1454419188399072,196.6909340004291,183.26013564068418,54.25162576203355,59.15711876866312,12.858677438516953,189.8234878540039,180.75575205485026,27.68000030517578,6.839026827872482
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,45.29749298095703,15814500.0,3.0,-0.3903794863276602,48.639661515733216,43.851883207777526,47.353143420115686,-49.31791705501663,6.786684716027594,46.17605044047038,46.52142448425293,27.68000030517578,6.839026827872482
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,36.059471130371094,7901100.0,3.0,-0.16623027781881206,39.58543223410137,33.76870556802266,48.34875707677119,-42.01370586438088,9.84903163344522,36.58888231913249,36.294580141703285,27.68000030517578,6.839026827872482
1,2020-07-02,WMT,120.08999633789062,120.87999725341797,118.86000061035156,113.3330078125,5898600.0,3.0,-0.8023458834639001,116.27331663335232,111.56774781977268,47.39458803532382,-55.61509306640851,3.268367185611437,115.14408569335937,117.27878837585449,27.68000030517578,6.839026827872482
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.63790130615234,118655600.0,0.0,3.006242930182566,92.28861757268952,81.39515623102143,65.03523219676731,124.27392322195901,39.0433506831547,84.15545934041342,78.02580502827962,27.940000534057617,21.870192184118086
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,231.57455444335938,3460400.0,0.0,5.768082343729304,231.7535000748382,189.70227690270087,61.23770274549756,260.1349345099348,54.644563327720974,208.13214518229168,208.6458938598633,27.940000534057617,21.870192184118086
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,92.48486328125,4059600.0,0.0,-0.5240970830797096,106.39279388369656,85.09912582455539,50.023336319102455,-49.17553751872674,0.059844979422555004,95.46342849731445,88.89437383015951,27.940000534057617,21.870192184118086
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186041653,219.06925866542457,160.48374426426295,52.425929428634305,26.159055610850288,17.29185441534329,179.6856679280599,156.9520009358724,27.940000534057617,21.870192184118086
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,120.3697738647461,2491900.0,0.0,1.4759260472029894,125.93217480683077,110.49314715361845,54.780574089627585,60.65735622674478,17.22517008230349,116.88136596679688,110.58558133443196,27.940000534057617,21.870192184118086
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,5794200.0,0.0,4.993005935703991,197.90833995989894,170.69565936871433,60.335165508204774,176.28594279527948,39.219736094481824,181.46000061035156,172.51616617838542,27.940000534057617,21.870192184118086
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,42.036956787109375,16152900.0,0.0,0.28934010447530767,43.288950955662884,39.37536712905391,54.613276096293724,23.595964285106362,9.647221996305348,41.449785741170246,39.841393025716144,27.940000534057617,21.870192184118086
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,76.72955322265625,6747500.0,0.0,-1.0095071151964419,87.14302806010917,71.49836521992012,48.54311194020956,-78.92372159041099,10.444399148163784,80.07698923746744,78.03304837544759,27.940000534057617,21.870192184118086
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.43000030517578,11933400.0,0.0,-0.871457361541971,125.01368348607056,106.4923162697888,50.25660455270069,-60.58688222741723,2.5133341962596587,117.26066640218099,111.78416646321615,27.940000534057617,21.870192184118086
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,191.81224060058594,3567700.0,0.0,0.9193215101901728,203.22051800747465,173.43205462436129,53.952642751932565,21.52866032191846,15.52620065637057,188.01600138346353,176.47852427164713,27.940000534057617,21.870192184118086
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,231.0616455078125,3133800.0,0.0,2.1291194293490037,238.62580947510074,220.88087997802424,56.05974879537258,26.594477200759904,9.8982391586564,229.40084940592448,216.05847549438477,27.940000534057617,21.870192184118086
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,138.13352966308594,2336700.0,0.0,0.005693391116892599,148.76694381904954,126.50275680350907,51.598856058219724,-6.2793885845595225,2.403544950843213,138.3978271484375,132.28667729695638,27.940000534057617,21.870192184118086
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,97.71050262451172,4231488.0,0.0,-0.9418418666299431,107.63437147518358,91.3035405121211,48.70134307971593,-53.808245902504005,2.960902509614802,100.34912770589193,99.05794359842936,27.940000534057617,21.870192184118086
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,53.964229583740234,20536700.0,0.0,-0.45517635631882314,57.46657814983803,51.38545699115318,49.85692057743407,-68.77727226991102,11.564145038619033,55.19687054951986,54.4207265218099,27.940000534057617,21.870192184118086
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,131.15829467773438,6156400.0,0.0,-1.2025466433944985,135.46229318163552,125.79664007642111,49.63686055747045,-28.05050620696519,1.77336994311351,131.96340154012043,133.89507980346679,27.940000534057617,21.870192184118086
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,86.43478393554688,18625300.0,0.0,-1.0152456184859773,99.25882468833264,78.82374672280018,48.62100303837409,-73.07377867538354,5.033875157056467,89.4952901204427,86.04800631205241,27.940000534057617,21.870192184118086
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,40.95859146118164,15146000.0,0.0,-0.3618578654681315,44.270494863465274,38.8630798130484,47.673130789384935,-74.68049583302393,14.158309681683418,41.78317413330078,41.467248598734535,27.940000534057617,21.870192184118086
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,175.23680114746094,3171500.0,0.0,-0.4701565904231302,185.5932086283402,164.51968962605432,52.02328746745872,-25.21844208158911,0.37405491079296493,175.1404591878255,171.31995290120443,27.940000534057617,21.870192184118086
2,2020-07-06,MMM,158.8699951171875,159.9600067138672,157.0500030517578,138.33721923828125,2099500.0,0.0,0.5660991575723813,145.30055959491847,130.74121134014013,53.29171071009535,16.413266155563132,13.744000793664679,137.9314921061198,132.47373898824057,27.940000534057617,21.870192184118086
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,68.51647186279297,8058282.0,0.0,-0.05590947038714944,70.46929548381058,63.05540887715133,52.07364620317165,42.64056724236719,15.972988125336446,67.20709317525228,67.61168829600017,27.940000534057617,21.870192184118086
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,204.57452392578125,31897600.0,0.0,5.6350466818646225,204.09236669645307,178.2425103177071,63.68300129248753,163.572121713029,41.625093579265545,186.8256093343099,179.44140497843424,27.940000534057617,21.870192184118086
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,96.8135757446289,4995000.0,0.0,0.685990788913557,101.06430836829794,90.45512369957315,54.33697966672067,20.31118305679639,4.012038616757442,95.95579121907552,90.57873229980468,27.940000534057617,21.870192184118086
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,112.28218078613281,6023300.0,0.0,0.9336719713365653,112.20982531756066,106.03926449567176,55.1656439690779,176.96244040009344,14.814465515597695,108.40526224772135,107.9689842224121,27.940000534057617,21.870192184118086
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,106.3386001586914,1329600.0,0.0,1.2553398082409046,115.3483539814308,99.35592305714341,53.20659401665533,18.319427870161253,4.658839687478573,105.43064778645834,98.37874247233073,27.940000534057617,21.870192184118086
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,289.21685791015625,2395000.0,0.0,1.3329059335408715,295.26949204306277,266.58231459756223,54.76221026851559,50.8969560259537,8.954735394785713,283.17596028645835,277.27185821533203,27.940000534057617,21.870192184118086
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,193.36798095703125,7292200.0,0.0,1.3918340141310637,196.34956573538238,183.42061401315277,55.2731700946074,91.98064598453426,15.940070067704434,190.05620269775392,181.13240458170574,27.940000534057617,21.870192184118086
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,45.66953659057617,11231100.0,0.0,-0.3490198105728908,48.44196361516415,43.8428947069794,48.528993913688346,-40.969390942339395,6.478968340136708,46.211049779256186,46.49462426503499,27.940000534057617,21.870192184118086
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,37.07305145263672,8235600.0,0.0,-0.07976288958295186,39.29644277394205,33.86958162486167,50.29745247281408,27.114109373745908,3.8029449833706828,36.68651809692383,36.30249678293864,27.940000534057617,21.870192184118086
2,2020-07-06,WMT,119.80000305175781,119.87000274658203,118.22000122070312,113.02877807617188,7231700.0,0.0,-0.8062906852363056,116.04403440916217,111.54319474733198,46.95902490835323,-75.55866638890782,1.5395085106930964,114.95077641805013,117.24050051371256,27.940000534057617,21.870192184118086
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,91.35356903076172,112424400.0,1.0,3.023061211785617,92.56613008402573,82.0792487917067,64.55875693290086,121.47958018949247,41.887966711046936,84.59504063924153,78.45649426778158,29.43000030517578,61.11903621438362
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,228.7730712890625,2365900.0,1.0,6.175135072373735,234.20734563869829,189.72458337741497,59.684505888958476,194.3700989638862,49.56951934479217,208.93704528808593,209.1942476908366,29.43000030517578,61.11903621438362
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,89.06625366210938,5564200.0,1.0,-0.761906660273155,104.01933045993799,85.54335569728856,47.951605773787435,-100.02190218995142,10.33752531357627,95.59377314249674,88.8723217010498,29.43000030517578,61.11903621438362
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183664769,209.68718824789636,164.7038151700724,50.52107769531193,-0.642133025955709,13.603356297224359,181.06400146484376,157.4026677449544,29.43000030517578,61.11903621438362
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,118.29589080810547,2018100.0,1.0,1.4252209136397909,123.89511768453248,111.55184352762573,53.27407918366101,26.23138724760062,12.113968444594612,117.33799540201822,110.63684641520182,29.43000030517578,61.11903621438362
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,196.3800048828125,5431500.0,1.0,5.264471950205177,199.40212098793816,171.1848785237806,59.57809179682636,162.47913209490193,40.293304581317344,182.07766723632812,173.21333287556965,29.43000030517578,61.11903621438362
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,41.321556091308594,17102800.0,1.0,0.263165197373219,42.9737956600883,39.49819492523885,52.73897689998209,-16.941652445005843,5.537132795139957,41.482414881388344,39.91311511993408,29.43000030517578,61.11903621438362
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,74.77167510986328,5898000.0,1.0,-1.146305561305283,85.04723401330818,72.12748751379144,46.92365608258077,-117.2069545408279,16.95789897695919,79.96234715779623,78.07953809102376,29.43000030517578,61.11903621438362
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,113.62999725341797,10836500.0,1.0,-0.8074771415618756,122.60540871550795,107.53559088776355,49.694653610573326,-59.94307757939862,0.4048923254338955,117.11433308919271,111.93633308410645,29.43000030517578,61.11903621438362
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,184.41207885742188,2853500.0,1.0,0.7587601206865315,200.2768612560296,174.39154542121648,51.307935250240675,-29.925419645339634,11.870785994096646,188.64957173665366,176.7289680480957,29.43000030517578,61.11903621438362
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,229.02464294433594,2927800.0,1.0,1.940645484546394,237.35342116885732,221.28105911678722,54.94614050870835,3.7082496149447794,9.898239158656393,229.61398620605468,216.784024810791,29.43000030517578,61.11903621438362
